2019.0000	8.0000	21.0000	737658.0000	-0.0905	0.0103	-0.1008	-0.0802
2019.0000	11.0000	28.0000	737757.0000	-0.0843	0.0089	-0.0932	-0.0754
2019.0000	12.0000	17.0000	737776.0000	-0.0897	0.0085	-0.0982	-0.0812
2020.0000	1.0000	24.0000	737814.0000	-0.0942	0.0091	-0.1033	-0.0851
2020.0000	2.0000	27.0000	737848.0000	-0.0891	0.0089	-0.0980	-0.0802
2020.0000	3.0000	9.0000	737859.0000	-0.0899	0.0084	-0.0983	-0.0815
2020.0000	3.0000	26.0000	737876.0000	-0.0758	0.0091	-0.0849	-0.0667
2020.0000	4.0000	3.0000	737884.0000	-0.0926	0.0094	-0.1020	-0.0832
2020.0000	9.0000	1.0000	738035.0000	-0.1072	0.0116	-0.1188	-0.0956
2020.0000	11.0000	16.0000	738111.0000	-0.1092	0.0092	-0.1184	-0.1000
2021.0000	3.0000	9.0000	738224.0000	-0.1038	0.0094	-0.1132	-0.0944
2021.0000	4.0000	27.0000	738273.0000	-0.1087	0.0145	-0.1232	-0.0942
2021.0000	5.0000	6.0000	738282.0000	-0.1031	0.0099	-0.1130	-0.0932
2021.0000	6.0000	3.0000	738310.0000	-0.1104	0.0086	-0.1190	-0.1018
2021.0000	8.0000	25.0000	738393.0000	-0.1296	0.0085	-0.1381	-0.1211
2021.0000	8.0000	26.0000	738394.0000	-0.1173	0.0085	-0.1258	-0.1088
2021.0000	8.0000	29.0000	738397.0000	-0.1228	0.0087	-0.1315	-0.1141
2021.0000	8.0000	31.0000	738399.0000	-0.1308	0.0085	-0.1393	-0.1223
2021.0000	9.0000	1.0000	738400.0000	-0.1326	0.0085	-0.1411	-0.1241
2021.0000	9.0000	2.0000	738401.0000	-0.1261	0.0086	-0.1347	-0.1175
2021.0000	9.0000	8.0000	738407.0000	-0.1217	0.0086	-0.1303	-0.1131
2021.0000	9.0000	20.0000	738419.0000	-0.1273	0.0020	-0.1293	-0.1253
2021.0000	9.0000	21.0000	738420.0000	-0.1238	0.0085	-0.1323	-0.1153
2021.0000	9.0000	23.0000	738422.0000	-0.1334	0.0086	-0.1420	-0.1248
2021.0000	9.0000	27.0000	738426.0000	-0.1367	0.0084	-0.1451	-0.1283
2021.0000	9.0000	29.0000	738428.0000	-0.1302	0.0087	-0.1389	-0.1215
2021.0000	12.0000	16.0000	738506.0000	-0.1325	0.0090	-0.1415	-0.1235
2022.0000	1.0000	17.0000	738538.0000	-0.1251	0.0085	-0.1336	-0.1166
